733,380.333
741,376.667
748.667,372
751.667,361.667
751.667,361.667
754.333,358
756.333,348
754.667,336
755.667,329
755.667,328.667
762.333,322.667
766.667,316
771,316.667
773.667,321.333
773.667,321.333
774.667,333
773.667,337.667
773.333,342
772.667,347.333
772.667,347.333
771.667,349.333
771.333,350.667
770.667,351.667
768.333,354.667
769,355
765.333,360
761.333,363.333
758.667,367
756,370
756,370
753.667,371.333
753,374
753,374
759,370
